10	50610001	50640000	3	2.17844697889104
10	50640001	51540000	36	1.86891376226969
10	51540001	51665000	4	1.40912539534206
10	51665001	72090000	2040	1.88936311678381
10	72090001	72210000	12	2.150690611221
10	72210001	80330000	812	1.94530989482457
10	80330001	81185000	66	2.17512754483716
10	81185001	81380000	2	1.14655057943168
10	81380001	88400000	687	1.89842104661896
10	88400001	88460000	6	2.24980505855148
10	88460001	127560000	3883	1.91879422157452
10	127560001	127600000	4	2.37363811766798
10	127600001	135374737	762	1.96074238855051
11	1	7770000	753	2.75910431021765
11	7770001	7800000	3	2.13568666636073
11	7800001	30740000	2293	2.71283255037964
11	30740001	30860000	12	2.43277011665403
11	30860001	50270000	1935	2.70176089078638
11	50270001	50850000	46	2.37133584212321
11	50850001	51040000	7	1.72727764224022
11	51040001	51200000	16	2.39794737844624
11	51200001	51440000	24	2.6691862923527
11	51440001	54540000	6	3.20539022147311
11	54540001	54790000	24	2.39512342078889
11	54790001	55120000	33	2.64322639765045
11	55120001	55210000	9	3.55586363787036
11	55210001	89120000	3375	2.79103458187362
11	89120001	89170000	5	2.28026263500003
11	89170001	99380000	999	2.74232583873377
11	99380001	99580000	20	1.94895394606321
11	99580001	134452384	3481	2.7877477026242
12	1	220000	20	2.08449801743437
12	220001	520000	30	1.89815788782096
12	520001	550000	3	2.19603340486222
12	550001	1770000	121	1.89434618202468
12	1770001	1820000	5	2.22560875467131
12	1820001	8450000	654	1.95233415377606
12	8450001	8480000	3	1.40844184927839
12	8480001	10450000	197	1.88739972757278
12	10450001	10490000	4	2.14354692507259
12	10490001	19390000	890	1.88779224212184
12	19390001	19460000	7	1.01769129305647
12	19460001	19500000	4	1.68470968193359
12	19500001	20080000	58	1.00849225191659
12	20080001	34330000	1425	1.88400135166028
12	34330001	34450000	12	2.38286959382378
12	34450001	55770000	1991	1.91839526101529
12	55770001	55930000	16	2.23147864464993
12	55930001	56130000	20	1.89894747367226
12	56130001	56310000	18	2.13021640678684
12	56310001	103890000	4722	1.89263997193609
12	103890001	103940000	5	2.73473302777559
12	103940001	111960000	795	1.92879524576814
12	111960001	112090000	13	2.14964734274658
12	112090001	123350000	1110	1.93455265922786
12	123350001	123610000	26	2.23596871101942
12	123610001	131180000	756	1.9145429163906
12	131180001	131560000	33	2.1990798647454
12	131560001	131690000	13	2.36788661511373
12	131690001	132349534	60	1.92745877002237
13	1	18010000	9	2.48767841723537
13	18010001	22430000	441	1.78905780244917
13	22430001	22460000	3	2.03552367297268
13	22460001	62500000	3995	1.81189581246881
13	62500001	62560000	6	2.11828983561622
13	62560001	114142980	5085	1.87995743821067
14	1	23590000	494	1.92065713484615
14	23590001	23880000	29	2.15576512187666
14	23880001	64250000	4027	1.8859612056718
14	64250001	64310000	6	2.2140687184493
14	64310001	74000000	968	1.92732517339132
14	74000001	74170000	17	2.12564400519572
14	74170001	90020000	1583	1.91016862306479
14	90020001	90130000	11	2.10205439136076
14	90130001	92460000	233	1.93254230992785
14	92460001	92660000	20	2.17754117663153
14	92660001	99050000	639	1.94463581860537
14	99050001	99130000	8	2.25636427491302
14	99130001	100070000	94	1.99031944364017
14	100070001	100110000	4	2.50532887724826
14	100110001	101040000	93	2.01558692113232
14	101040001	101140000	10	2.23008700995059
14	101140001	102040000	90	1.91653454161507
14	102040001	102100000	6	2.20152007524823
14	102100001	102620000	52	1.92839420577061
14	102620001	102670000	5	2.41094710622955
14	102670001	103050000	38	1.91640170216759
14	103050001	103090000	4	2.41914961976669
14	103090001	103230000	14	1.95558466852267
14	103230001	103280000	5	2.19968966368081
14	103280001	103390000	11	1.83286432942201
14	103390001	103460000	7	2.04372346602291
14	103460001	103610000	15	1.83515255713202
14	103610001	105130000	151	2.19725148204411
14	105130001	105310000	18	1.53517167696794
14	105310001	105370000	6	0.177574951943246
14	105370001	105470000	10	0.69824246256508
14	105470001	105850000	38	0.130507081796881
14	105850001	105880000	3	0.425933467953223
14	105880001	106150000	27	0.139593144808398
14	106150001	106368585	21	1.82804299179226
15	1	18410000	15	2.91420021776196
15	18410001	50780000	2972	3.58829872681668
15	50780001	50810000	3	4.54222760691792
15	50810001	61540000	1072	3.5960173959672
15	61540001	61610000	7	4.31063377945409
15	61610001	87390000	2475	3.63360097934663
15	87390001	87450000	6	4.32020568279234
15	87450001	100338915	1275	3.59975819430197
16	1	510000	51	2.1174090468075
16	510001	800000	29	2.45734428511453
16	800001	960000	16	2.09710631176736
16	960001	1220000	26	2.46467940639987
16	1220001	1960000	74	2.14443858658004
16	1960001	2230000	27	2.37396719659125
16	2230001	4300000	203	2.00875275144278
16	4300001	4380000	8	2.31193365858556
16	4380001	15115000	1052	1.92332157742598
16	15115001	15160000	3	2.42166616790111
16	15160001	33850000	1639	1.93120323781505
16	33850001	33880000	3	2.78639540709754
16	33880001	35020000	103	1.88975603965064
16	35020001	35135000	12	1.700666197241
16	44955000	45020000	7	1.50858919706084
16	45020001	47130000	211	1.87878502546517
16	47130001	47970000	84	1.57701895420795
16	47970001	48510000	54	2.02216399111781
16	48510001	48850000	34	1.79564231571097
16	48850001	48910000	6	2.11301059322333
16	48910001	49330000	42	1.84830135610879
16	49330001	50830000	150	1.5358102697021
16	50830001	69270000	1835	1.9265237880403
16	69270001	69350000	8	2.33852686089129
16	69350001	69400000	5	1.99128538697807
16	69400001	69770000	37	2.33528722035724
16	69770001	73810000	403	1.90686141937733
16	73810001	73860000	5	2.2943730767637
16	73860001	83790000	992	1.91866122550339
16	83790001	84200000	41	2.17890002130759
16	84200001	84250000	5	2.42838976879009
16	84250001	86930000	268	2.00110934303567
16	86930001	87020000	7	2.30937106337739
16	87020001	87140000	12	2.50446074686866
16	87140001	87220000	8	2.03397225525192
16	87220001	87790000	57	2.29485022784116
16	87790001	88827254	91	2.04797769117115
17	1	4150000	410	1.97890176898829
17	4150001	4210000	6	1.72643976518746
17	4210001	6290000	208	1.96618626411085
17	6290001	6410000	12	2.14622302247539
17	6410001	17940000	1151	1.93817655947781
17	17940001	18110000	17	2.19801312335375
17	18110001	18790000	66	1.92039089368544
17	18790001	18975000	8	2.24264303084709
17	18975001	19200000	12	1.94652382089047
17	19200001	19260000	6	2.18086429409772
17	19260001	19560000	30	1.8929023657355
17	19560001	19600000	4	2.21146130664054
17	19600001	21070000	146	1.88008775144672
17	21070001	21270000	20	2.19679462394532
17	21270001	24920000	343	1.95789039032863
17	24920001	24970000	5	2.35413980489119
17	24970001	35700000	1002	1.94814356742874
17	35700001	35780000	8	2.23503899111792
17	35780001	35830000	5	1.79576678446553
17	35830001	37250000	128	1.96414304178712
17	37250001	37600000	35	1.27332438589696
17	37600001	38070000	47	1.95192821950909
17	38070001	38100000	3	2.39695030751698
17	38100001	40180000	191	1.97602335703608
17	40180001	40220000	4	2.24357591383751
17	40220001	53740000	1313	1.94153807521216
17	53740001	53800000	6	2.25855492720189
17	53800001	53920000	12	1.87995743821067
17	53920001	53980000	6	2.11096110953059
17	53980001	58850000	484	1.88269591391772
17	58850001	58980000	13	2.14637179247499
17	58980001	60200000	122	1.93844526642625
17	60200001	60230000	3	2.25136504517233
17	60230001	74590000	1411	1.9490890419385
17	74590001	74730000	14	2.3117734131096
17	74730001	76550000	159	2.03580587603203
17	76550001	77130000	58	2.25089693564429
17	77130001	77450000	25	2.07067337084945
17	77450001	77660000	21	2.34811000847544
17	77660001	78774742	99	2.05708299220282
18	1	15370000	1534	2.72829566975871
18	15370001	16780000	4	2.09245993602043
18	16780001	43710000	2689	2.74860577521095
18	43710001	43740000	3	3.09749080567394
18	43740001	76117153	3223	2.7434665771812
19	1	8240000	798	2.80791643314308
19	8240001	8270000	3	2.24559849177914
19	8270001	24170000	1584	2.75394548258116
19	24170001	32430000	24	2.35626205589751
19	32430001	41070000	862	1.99156145688367
19	41070001	41470000	38	2.30665141816886
19	41470001	48200000	665	1.96727685163031
19	48200001	48435000	23	3.89844829435649
19	48435001	48470000	3	1.07527077093703
19	48470001	57990000	943	1.98880247928557
19	57990001	58020000	3	1.61652968442841
19	58020001	63811651	573	1.96033470602205
20	1	17540000	1748	1.86774823677928
20	17540001	17570000	3	2.37281561991975
20	17570001	28190000	872	1.91268593351565
20	28190001	28770000	8	2.21238121881941
20	28770001	29360000	9	1.70219934346325
20	29360001	31560000	220	1.97753057408136
20	31560001	31610000	5	1.704797047897
20	31610001	33030000	142	1.86774823677928
20	33030001	33060000	3	2.2883377433928
20	33060001	39200000	612	1.95721195479739
20	39200001	39240000	4	2.19816548329401
20	39240001	39410000	17	1.9476035022127
20	39410001	39440000	3	2.3212469266148
20	39440001	60310000	2087	1.94019276987054
20	60310001	60940000	49	2.28754480337927
20	60940001	61330000	39	2.0830536541467
20	61330001	61680000	35	2.35250860491893
20	61680001	62435964	72	2.12372946851767
Y	1	10510000	651	3.61476034222657
Y	10510001	10965000	18	2.641761088018
Y	10965001	11860000	22	3.20694586388001
Y	11860001	11950000	9	2.4725505218419
Y	11950001	12110000	16	3.45216159890895
Y	12110001	12245000	7	2.79103458187362
Y	12245001	27190000	880	1.86257691137403
Y	27190001	27225000	4	1.57592622672039
Y	57385000	57772954	6	2.44969137097691
22	1	18070000	303	1.95870482339583
22	18070001	18140000	7	2.45411014283226
22	18140001	18480000	34	2.13687127092558
22	18480001	18690000	21	2.37150021629523
22	18690001	21370000	203	1.98041118154991
22	21370001	21420000	5	2.79917173119039
22	21420001	21560000	14	1.98604732379265
22	21560001	21630000	7	2.83038832065331
22	21630001	28430000	678	1.97068883804518
22	28430001	28480000	5	2.35022682363573
22	28480001	30330000	185	1.98247132699259
22	30330001	30360000	3	2.24996100855955
22	30360001	41880000	1152	1.97739350685761
22	41880001	42030000	15	2.25261381323913
22	42030001	44650000	255	1.99321868025845
22	44650001	44930000	28	2.24996100855955
22	44930001	47260000	233	1.9841209862645
22	47260001	47540000	26	2.1680529622847
22	47540001	48690000	115	1.99018148999025
22	48690001	48800000	9	2.35528231780202
22	48800001	48940000	14	1.9447706151605
22	48940001	49100000	16	2.41061290115758
22	49100001	49691432	45	2.06837819354706
21	1	9800000	8	2.30074325654449
21	9800001	9880000	8	1.98233391731382
21	9880001	9960000	8	2.33075926202947
21	9960001	13370000	35	2.65866130580171
21	13370001	13460000	9	4.62739418420472
21	13460001	46944323	3343	3.57637991349347
